no	Eye_X	Eye_Y
1	682.489218810173	563.6542233327473
2	680.2762386638096	560.4275043129446
3	680.2762386638096	563.6542233327473
4	682.489218810173	563.6542233327473
5	682.489218810173	563.6542233327473
6	682.489218810173	563.6542233327473
7	682.489218810173	563.6542233327473
8	682.489218810173	566.8809423525499
9	684.702198956536	566.8809423525499
10	684.702198956536	570.1076613723526
11	686.915179102899	566.8809423525499
12	684.702198956536	566.8809423525499
13	684.702198956536	566.8809423525499
14	684.702198956536	566.8809423525499
15	684.702198956536	563.6542233327473
16	686.915179102899	563.6542233327473
17	684.702198956536	563.6542233327473
18	686.915179102899	566.8809423525499
19	686.915179102899	563.6542233327473
20	686.915179102899	566.8809423525499
21	686.915179102899	563.6542233327473
22	689.1281592492624	563.6542233327473
23	689.1281592492624	560.4275043129446
24	689.1281592492624	560.4275043129446
25	689.1281592492624	560.4275043129446
26	686.915179102899	557.200785293141
27	686.915179102899	557.200785293141
28	686.915179102899	557.200785293141
29	684.702198956536	557.200785293141
30	684.702198956536	557.200785293141
31	686.915179102899	557.200785293141
32	686.915179102899	560.4275043129446
33	684.702198956536	560.4275043129446
34	684.702198956536	560.4275043129446
35	684.702198956536	560.4275043129446
36	682.489218810173	563.6542233327473
37	684.702198956536	563.6542233327473
38	682.489218810173	563.6542233327473
39	682.489218810173	563.6542233327473
40	682.489218810173	563.6542233327473
41	684.702198956536	563.6542233327473
42	684.702198956536	563.6542233327473
43	686.915179102899	563.6542233327473
44	689.1281592492624	560.4275043129446
45	689.1281592492624	560.4275043129446
46	691.3411393956253	560.4275043129446
47	691.3411393956253	560.4275043129446
48	691.3411393956253	560.4275043129446
49	691.3411393956253	560.4275043129446
50	693.5541195419887	563.6542233327473
51	693.5541195419887	563.6542233327473
52	691.3411393956253	566.8809423525499
53	693.5541195419887	563.6542233327473
54	693.5541195419887	563.6542233327473
55	693.5541195419887	566.8809423525499
56	693.5541195419887	566.8809423525499
57	693.5541195419887	566.8809423525499
58	691.3411393956253	563.6542233327473
59	691.3411393956253	563.6542233327473
60	693.5541195419887	563.6542233327473
61	693.5541195419887	563.6542233327473
62	693.5541195419887	563.6542233327473
63	693.5541195419887	563.6542233327473
64	691.3411393956253	566.8809423525499
65	693.5541195419887	566.8809423525499
66	693.5541195419887	570.1076613723526
67	693.5541195419887	573.3343803921553
68	691.3411393956253	573.3343803921553
69	689.1281592492624	570.1076613723526
70	691.3411393956253	573.3343803921553
71	691.3411393956253	570.1076613723526
72	693.5541195419887	566.8809423525499
73	693.5541195419887	570.1076613723526
74	691.3411393956253	566.8809423525499
75	693.5541195419887	570.1076613723526
76	693.5541195419887	570.1076613723526
77	695.7670996883517	573.3343803921553
78	695.7670996883517	573.3343803921553
79	695.7670996883517	573.3343803921553
80	697.9800798347151	573.3343803921553
81	697.9800798347151	573.3343803921553
82	702.4060401274414	573.3343803921553
83	700.193059981078	570.1076613723526
84	697.9800798347151	570.1076613723526
85	697.9800798347151	570.1076613723526
86	695.7670996883517	573.3343803921553
87	695.7670996883517	576.5610994119588
88	695.7670996883517	573.3343803921553
89	693.5541195419887	576.5610994119588
90	693.5541195419887	573.3343803921553
91	695.7670996883517	573.3343803921553
92	695.7670996883517	570.1076613723526
93	695.7670996883517	573.3343803921553
94	695.7670996883517	570.1076613723526
95	695.7670996883517	570.1076613723526
96	693.5541195419887	570.1076613723526
97	695.7670996883517	566.8809423525499
98	695.7670996883517	570.1076613723526
99	695.7670996883517	573.3343803921553
100	695.7670996883517	573.3343803921553
101	695.7670996883517	570.1076613723526
102	695.7670996883517	570.1076613723526
103	695.7670996883517	570.1076613723526
104	695.7670996883517	570.1076613723526
105	693.5541195419887	570.1076613723526
106	691.3411393956253	570.1076613723526
107	693.5541195419887	570.1076613723526
108	693.5541195419887	566.8809423525499
109	693.5541195419887	570.1076613723526
110	693.5541195419887	570.1076613723526
111	691.3411393956253	573.3343803921553
112	693.5541195419887	570.1076613723526
113	693.5541195419887	573.3343803921553
114	693.5541195419887	570.1076613723526
115	693.5541195419887	570.1076613723526
116	693.5541195419887	570.1076613723526
117	693.5541195419887	570.1076613723526
118	693.5541195419887	570.1076613723526
119	695.7670996883517	566.8809423525499
120	693.5541195419887	566.8809423525499
121	693.5541195419887	570.1076613723526
122	693.5541195419887	570.1076613723526
123	691.3411393956253	570.1076613723526
124	691.3411393956253	566.8809423525499
125	691.3411393956253	566.8809423525499
126	691.3411393956253	566.8809423525499
127	691.3411393956253	570.1076613723526
128	691.3411393956253	566.8809423525499
129	691.3411393956253	566.8809423525499
130	689.1281592492624	566.8809423525499
131	691.3411393956253	566.8809423525499
132	691.3411393956253	573.3343803921553
133	691.3411393956253	576.5610994119588
134	691.3411393956253	579.7878184317615
135	691.3411393956253	579.7878184317615
136	691.3411393956253	586.2412564713668
137	691.3411393956253	586.2412564713668
138	691.3411393956253	586.2412564713668
139	691.3411393956253	586.2412564713668
140	691.3411393956253	583.0145374515641
141	691.3411393956253	579.7878184317615
142	693.5541195419887	576.5610994119588
143	691.3411393956253	579.7878184317615
144	691.3411393956253	576.5610994119588
145	691.3411393956253	576.5610994119588
146	691.3411393956253	579.7878184317615
147	691.3411393956253	579.7878184317615
148	689.1281592492624	579.7878184317615
149	689.1281592492624	583.0145374515641
150	689.1281592492624	583.0145374515641
151	691.3411393956253	583.0145374515641
152	693.5541195419887	583.0145374515641
153	693.5541195419887	583.0145374515641
154	695.7670996883517	579.7878184317615
155	695.7670996883517	576.5610994119588
