no	Eye_X	Eye_Y
1	625.2140997784982	621.8597628969235
2	625.2140997784982	621.8597628969235
3	627.2121944030255	621.8597628969235
4	627.2121944030255	621.8597628969235
5	623.2160051539709	623.0473654483915
6	625.2140997784982	623.0473654483915
7	623.2160051539709	623.0473654483915
8	625.2140997784982	623.0473654483915
9	625.2140997784982	621.8597628969235
10	625.2140997784982	623.0473654483915
11	623.2160051539709	623.0473654483915
12	623.2160051539709	623.0473654483915
13	623.2160051539709	621.8597628969235
14	623.2160051539709	623.0473654483915
15	623.2160051539709	621.8597628969235
16	623.2160051539709	621.8597628969235
17	623.2160051539709	621.8597628969235
18	623.2160051539709	621.8597628969235
19	623.2160051539709	620.6721603454555
20	625.2140997784982	619.484557793988
21	625.2140997784982	619.484557793988
22	625.2140997784982	619.484557793988
23	627.2121944030255	619.484557793988
24	625.2140997784982	619.484557793988
25	625.2140997784982	619.484557793988
26	625.2140997784982	619.484557793988
27	625.2140997784982	620.6721603454555
28	625.2140997784982	620.6721603454555
29	625.2140997784982	620.6721603454555
30	623.2160051539709	620.6721603454555
31	625.2140997784982	620.6721603454555
32	625.2140997784982	619.484557793988
33	623.2160051539709	619.484557793988
34	623.2160051539709	619.484557793988
35	623.2160051539709	618.29695524252
36	623.2160051539709	619.484557793988
37	621.2179105294435	618.29695524252
38	623.2160051539709	618.29695524252
39	621.2179105294435	618.29695524252
40	621.2179105294435	618.29695524252
41	623.2160051539709	618.29695524252
42	625.2140997784982	618.29695524252
43	623.2160051539709	619.484557793988
44	623.2160051539709	619.484557793988
45	623.2160051539709	619.484557793988
46	623.2160051539709	618.29695524252
47	623.2160051539709	618.29695524252
48	623.2160051539709	619.484557793988
49	623.2160051539709	618.29695524252
50	623.2160051539709	618.29695524252
51	623.2160051539709	617.109352691052
52	623.2160051539709	617.109352691052
53	623.2160051539709	618.29695524252
54	621.2179105294435	619.484557793988
55	623.2160051539709	619.484557793988
56	621.2179105294435	618.29695524252
57	621.2179105294435	619.484557793988
58	621.2179105294435	619.484557793988
59	621.2179105294435	620.6721603454555
60	619.2198159049162	620.6721603454555
61	621.2179105294435	619.484557793988
62	621.2179105294435	620.6721603454555
63	621.2179105294435	620.6721603454555
64	619.2198159049162	620.6721603454555
65	621.2179105294435	621.8597628969235
66	619.2198159049162	620.6721603454555
67	621.2179105294435	620.6721603454555
68	619.2198159049162	620.6721603454555
69	619.2198159049162	620.6721603454555
70	619.2198159049162	620.6721603454555
71	619.2198159049162	620.6721603454555
72	619.2198159049162	619.484557793988
73	621.2179105294435	619.484557793988
74	621.2179105294435	619.484557793988
75	623.2160051539709	618.29695524252
76	623.2160051539709	618.29695524252
77	623.2160051539709	619.484557793988
78	623.2160051539709	619.484557793988
79	623.2160051539709	619.484557793988
80	621.2179105294435	619.484557793988
81	621.2179105294435	618.29695524252
82	619.2198159049162	618.29695524252
83	617.2217212803889	618.29695524252
84	617.2217212803889	618.29695524252
85	617.2217212803889	617.109352691052
86	617.2217212803889	615.921750139584
87	619.2198159049162	615.921750139584
88	619.2198159049162	615.921750139584
89	619.2198159049162	617.109352691052
90	621.2179105294435	617.109352691052
91	621.2179105294435	617.109352691052
92	623.2160051539709	617.109352691052
93	623.2160051539709	618.29695524252
