Liczba sygnalów: 2
Program tworzacy: JazzRecorder 2.5 - [Wykres ciagly]
Plik zródlowy: C:/Documents and Settings/admin/Desktop/projekt_ib_eyetracker/filip kalib 3.jazz
Data tworzenia: 30/04/2019
Czas tworzenia: 08:42:28.117
Informacje o danych: 
Numer sygnalu 1	eye movement - horizontal	1000	1000	signed int	2	NoCalib
Numer sygnalu 2	eye movement - vertical	1000	1000	signed int	2	NoCalib
no	Eye_X	Eye_Y
1109	1695	1921
1110	1695	1921
1111	1696	1921
1112	1695	1921
1113	1695	1920
1114	1695	1920
1115	1695	1920
1116	1695	1921
1117	1695	1920
1118	1695	1920
1119	1695	1920
1120	1695	1920
1121	1695	1920
1122	1695	1920
1123	1696	1920
1124	1695	1920
1125	1696	1919
1126	1696	1919
1127	1695	1919
1128	1695	1919
1129	1696	1918
1130	1696	1918
1131	1695	1918
1132	1695	1918
1133	1695	1918
1134	1695	1919
1135	1695	1918
1136	1695	1918
1137	1695	1918
1138	1695	1918
1139	1695	1918
1140	1695	1918
1141	1695	1918
1142	1695	1918
1143	1695	1918
1144	1695	1918
1145	1694	1918
1146	1695	1918
1147	1695	1919
1148	1695	1918
1149	1695	1917
1150	1695	1917
1151	1695	1917
1152	1696	1918
1153	1695	1919
1154	1695	1918
1155	1695	1918
1156	1695	1918
1157	1695	1919
1158	1695	1919
1159	1695	1918
1160	1695	1919
1161	1695	1918
1162	1695	1918
1163	1695	1919
1164	1694	1919
1165	1695	1918
1166	1695	1918
1167	1694	1919
1168	1694	1918
1169	1694	1918
1170	1694	1918
1171	1693	1918
1172	1693	1918
1173	1693	1918
1174	1693	1918
1175	1693	1918
1176	1693	1918
1177	1694	1918
1178	1695	1918
1179	1695	1918
1180	1696	1918
1181	1697	1919
1182	1696	1919
1183	1696	1919
1184	1696	1919
1185	1695	1919
1186	1695	1920
1187	1694	1919
1188	1694	1919
1189	1693	1918
1190	1694	1918
1191	1695	1918
1192	1695	1918
1193	1695	1917
1194	1694	1917
1195	1695	1917
1196	1695	1918
1197	1695	1919
1198	1694	1919
1199	1694	1919
1200	1694	1919
1201	1694	1920
1202	1694	1921
1203	1694	1922
1204	1693	1921
1205	1695	1920
1206	1694	1921
1207	1694	1920
1208	1694	1919
1209	1693	1918
1210	1694	1918
1211	1695	1917
1212	1695	1918
1213	1695	1918
1214	1695	1917
1215	1695	1918
1216	1695	1918
1217	1696	1918
1218	1696	1918
1219	1696	1918
1220	1695	1918
1221	1694	1919
1222	1694	1919
1223	1694	1918
1224	1693	1918
1225	1693	1918
1226	1693	1918
1227	1692	1918
1228	1693	1917
1229	1693	1917
1230	1694	1917
1231	1695	1917
1232	1695	1917
1233	1695	1918
1234	1694	1917
1235	1695	1917
1236	1695	1917
1237	1695	1917
1238	1694	1917
1239	1694	1917
1240	1693	1917
1241	1694	1917
1242	1694	1919
1243	1693	1919
1244	1693	1919
1245	1693	1919
1246	1694	1919
1247	1693	1918
1248	1694	1918
1249	1694	1918
1250	1694	1919
1251	1694	1919
1252	1694	1919
1253	1694	1919
1254	1694	1919
1255	1693	1919
1256	1693	1919
1257	1694	1918
1258	1694	1918
1259	1694	1918
1260	1694	1918
1261	1694	1919
1262	1694	1919
1263	1695	1919
1264	1694	1919
1265	1695	1919
1266	1694	1919
1267	1695	1919
1268	1694	1918
1269	1694	1918
1270	1694	1917
1271	1694	1917
1272	1694	1916
1273	1694	1916
1274	1694	1917
1275	1694	1917
1276	1695	1918
1277	1695	1918
1278	1695	1917
1279	1695	1918
1280	1695	1918
1281	1695	1918
1282	1694	1918
1283	1694	1918
1284	1694	1917
1285	1694	1917
1286	1694	1917
1287	1695	1917
1288	1695	1917
1289	1695	1917
1290	1695	1917
1291	1695	1916
1292	1696	1917
1293	1695	1916
1294	1695	1916
1295	1695	1916
1296	1695	1916
1297	1696	1916
1298	1696	1916
1299	1696	1916
1300	1695	1916
1301	1695	1917
1302	1694	1916
1303	1694	1915
1304	1694	1915
1305	1693	1915
1306	1693	1915
1307	1694	1915
1308	1694	1915
1309	1694	1915
1310	1694	1915
1311	1694	1916
1312	1694	1916
1313	1694	1917
1314	1694	1917
1315	1694	1918
1316	1694	1918
1317	1695	1918
1318	1695	1918
1319	1695	1917
1320	1696	1916
1321	1696	1916
1322	1696	1916
1323	1696	1916
1324	1695	1916
1325	1695	1915
1326	1695	1915
1327	1694	1915
1328	1694	1916
1329	1695	1915
1330	1695	1916
1331	1695	1915
1332	1695	1915
1333	1695	1916
1334	1696	1916
1335	1697	1916
1336	1697	1916
1337	1696	1917
1338	1696	1916
1339	1696	1917
1340	1696	1917
1341	1695	1917
1342	1694	1917
1343	1694	1916
1344	1694	1916
1345	1694	1916
1346	1694	1916
1347	1693	1915
1348	1694	1915
1349	1694	1915
1350	1694	1916
1351	1694	1916
1352	1694	1916
1353	1694	1915
1354	1694	1915
1355	1694	1916
1356	1695	1916
1357	1695	1916
1358	1695	1916
1359	1695	1916
1360	1696	1916
1361	1695	1917
1362	1696	1917
1363	1695	1916
1364	1694	1915
1365	1693	1915
1366	1693	1915
1367	1693	1915
1368	1693	1914
1369	1693	1914
1370	1693	1914
1371	1693	1914
1372	1694	1913
1373	1694	1913
1374	1694	1913
1375	1694	1913
1376	1694	1914
1377	1694	1913
1378	1693	1913
1379	1694	1914
1380	1694	1914
1381	1694	1914
1382	1694	1914
1383	1694	1914
1384	1694	1913
1385	1695	1914
1386	1695	1914
1387	1695	1914
1388	1694	1915
1389	1695	1915
1390	1695	1915
1391	1695	1915
1392	1695	1916
1393	1695	1916
1394	1695	1915
1395	1694	1916
1396	1695	1916
1397	1694	1915
1398	1694	1915
1399	1694	1915
1400	1693	1914
1401	1693	1915
1402	1694	1916
1403	1694	1915
1404	1695	1916
1405	1695	1916
1406	1695	1916
1407	1696	1917
1408	1696	1917
1409	1696	1915
1410	1696	1915
1411	1696	1915
1412	1696	1914
1413	1695	1914
1414	1696	1913
1415	1695	1913
1416	1696	1913
1417	1697	1914
1418	1697	1914
1419	1697	1915
1420	1697	1916
1421	1698	1917
1422	1697	1918
1423	1698	1918
1424	1698	1918
1425	1698	1917
1426	1698	1916
1427	1698	1916
1428	1698	1915
1429	1698	1915
1430	1698	1915
1431	1698	1915
1432	1697	1915
1433	1696	1915
1434	1696	1915
1435	1696	1914
1436	1697	1915
1437	1696	1914
1438	1696	1914
1439	1696	1913
1440	1697	1913
1441	1697	1913
1442	1697	1913
1443	1697	1913
1444	1697	1912
1445	1697	1912
1446	1697	1912
1447	1697	1913
1448	1697	1913
1449	1697	1912
1450	1698	1911
1451	1698	1912
1452	1698	1912
1453	1699	1911
1454	1700	1911
1455	1700	1911
1456	1699	1912
1457	1699	1913
1458	1699	1914
1459	1699	1914
1460	1699	1914
1461	1699	1914
1462	1699	1914
1463	1699	1914
1464	1700	1914
1465	1700	1913
1466	1700	1913
1467	1700	1913
1468	1699	1913
1469	1699	1912
1470	1699	1912
1471	1699	1913
1472	1698	1912
1473	1698	1913
1474	1699	1912
1475	1700	1911
1476	1700	1912
1477	1700	1912
1478	1700	1912
1479	1700	1911
1480	1700	1911
1481	1700	1910
1482	1700	1911
1483	1699	1911
1484	1699	1911
1485	1700	1911
1486	1699	1911
1487	1699	1912
1488	1700	1912
1489	1700	1913
1490	1700	1912
1491	1699	1912
1492	1700	1911
1493	1699	1911
1494	1700	1910
1495	1700	1911
1496	1699	1911
1497	1699	1912
1498	1699	1911
1499	1699	1912
1500	1699	1912
1501	1699	1912
1502	1700	1912
1503	1700	1912
1504	1700	1911
1505	1700	1911
1506	1700	1912
1507	1701	1912
1508	1700	1913
1509	1700	1913
1510	1700	1913
1511	1700	1914
1512	1701	1914
1513	1700	1914
1514	1700	1915
1515	1700	1916
1516	1699	1916
1517	1699	1916
1518	1699	1917
1519	1698	1917
1520	1698	1917
1521	1698	1918
1522	1698	1917
1523	1698	1916
1524	1698	1916
1525	1697	1917
1526	1697	1916
1527	1697	1917
1528	1696	1916
1529	1696	1916
1530	1696	1916
1531	1695	1916
1532	1695	1916
1533	1696	1916
1534	1696	1916
1535	1696	1916
1536	1696	1916
1537	1696	1917
1538	1696	1918
1539	1696	1918
1540	1696	1919
1541	1696	1919
1542	1696	1920
1543	1696	1920
1544	1696	1921
1545	1696	1921
1546	1696	1920
1547	1696	1920
1548	1696	1919
1549	1697	1920
1550	1696	1920
1551	1695	1921
1552	1695	1920
1553	1696	1921
1554	1696	1921
1555	1696	1921
1556	1696	1922
1557	1696	1922
1558	1696	1921
1559	1696	1921
1560	1696	1921
1561	1696	1921
1562	1696	1921
1563	1696	1921
1564	1696	1922
1565	1695	1922
1566	1695	1922
1567	1695	1922
1568	1695	1922
1569	1696	1922
1570	1695	1922
1571	1696	1923
1572	1695	1922
1573	1695	1923
1574	1696	1923
1575	1696	1923
1576	1696	1923
1577	1696	1923
1578	1695	1923
1579	1695	1922
1580	1695	1922
1581	1695	1922
1582	1694	1922
1583	1694	1922
1584	1694	1923
1585	1694	1923
1586	1694	1922
1587	1693	1923
1588	1693	1923
