Liczba sygnalów: 2
Program tworzacy: JazzRecorder 2.5 - [Wykres ciagly]
Plik zródlowy: C:/Documents and Settings/admin/Desktop/projekt_ib_eyetracker/wojtek_30_04_kalib_2.jazz
Data tworzenia: 30/04/2019
Czas tworzenia: 09:02:50.430
Informacje o danych: 
Numer sygnalu 1	eye movement - horizontal	1000	1000	signed int	2	NoCalib
Numer sygnalu 2	eye movement - vertical	1000	1000	signed int	2	NoCalib
no	Eye_X	Eye_Y
370	2091	2528
371	2091	2527
372	2091	2527
373	2091	2526
374	2091	2526
375	2091	2525
376	2091	2526
377	2091	2526
378	2091	2526
379	2091	2525
380	2090	2525
381	2090	2525
382	2090	2524
383	2090	2525
384	2091	2524
385	2091	2524
386	2091	2524
387	2091	2524
388	2091	2525
389	2092	2524
390	2092	2524
391	2092	2524
392	2091	2523
393	2091	2523
394	2091	2522
395	2092	2521
396	2092	2520
397	2093	2520
398	2094	2520
399	2094	2519
400	2095	2519
401	2096	2520
402	2096	2519
403	2096	2519
404	2096	2520
405	2096	2520
406	2096	2520
407	2096	2520
408	2095	2520
409	2095	2518
410	2094	2518
411	2095	2518
412	2095	2518
413	2095	2517
414	2095	2515
415	2094	2515
416	2095	2515
417	2095	2515
418	2096	2515
419	2096	2515
420	2096	2514
421	2096	2514
422	2096	2513
423	2096	2513
424	2096	2512
425	2097	2512
426	2096	2512
427	2096	2512
428	2095	2511
429	2096	2511
430	2096	2511
431	2096	2511
432	2096	2512
433	2096	2512
434	2096	2511
435	2097	2511
436	2097	2511
437	2097	2512
438	2096	2512
439	2096	2511
440	2097	2511
441	2096	2510
442	2096	2510
443	2095	2510
444	2096	2509
445	2095	2509
446	2095	2509
447	2095	2509
448	2095	2508
449	2095	2508
450	2094	2507
451	2094	2507
452	2094	2508
453	2094	2508
454	2094	2507
455	2094	2507
456	2094	2507
457	2094	2507
458	2094	2507
459	2094	2508
460	2093	2507
461	2093	2506
462	2093	2506
463	2093	2506
464	2093	2506
465	2092	2507
466	2092	2507
467	2093	2507
468	2094	2507
469	2094	2507
470	2094	2506
471	2094	2506
472	2094	2506
473	2094	2507
474	2094	2506
475	2094	2505
476	2093	2505
477	2094	2505
478	2094	2505
479	2094	2505
480	2094	2504
481	2094	2504
482	2094	2505
483	2094	2505
484	2094	2505
485	2095	2504
486	2095	2504
487	2095	2504
488	2095	2505
489	2095	2505
490	2095	2504
491	2095	2504
492	2095	2505
493	2095	2505
494	2095	2505
495	2096	2506
496	2096	2505
497	2096	2506
498	2095	2506
499	2096	2505
500	2096	2504
501	2096	2505
502	2096	2505
503	2096	2505
504	2096	2504
505	2097	2504
506	2097	2505
507	2097	2505
508	2097	2505
509	2097	2505
510	2097	2505
511	2097	2505
512	2097	2505
513	2096	2505
514	2096	2505
515	2096	2505
516	2097	2505
517	2096	2505
518	2097	2505
519	2097	2506
520	2097	2507
521	2098	2507
522	2098	2507
523	2097	2508
524	2096	2509
525	2098	2509
526	2098	2509
527	2098	2509
528	2098	2508
529	2098	2509
530	2097	2509
531	2099	2509
532	2099	2509
533	2098	2510
534	2098	2510
535	2097	2510
536	2097	2510
537	2097	2510
538	2097	2510
539	2096	2510
540	2096	2510
541	2097	2509
542	2097	2508
543	2098	2509
544	2098	2509
545	2098	2509
546	2098	2509
547	2098	2509
548	2098	2509
549	2098	2509
550	2098	2511
551	2097	2511
552	2096	2511
553	2096	2511
554	2096	2511
555	2096	2510
556	2096	2510
557	2096	2511
558	2096	2511
559	2096	2511
560	2095	2510
561	2095	2510
562	2095	2511
563	2095	2511
564	2094	2511
565	2095	2511
566	2095	2510
567	2096	2510
568	2097	2510
569	2098	2509
570	2099	2509
571	2099	2509
572	2100	2508
573	2100	2509
574	2100	2509
575	2099	2509
576	2099	2509
577	2099	2510
578	2099	2509
579	2098	2510
580	2098	2510
581	2097	2510
582	2098	2510
583	2098	2510
584	2097	2510
585	2098	2510
586	2098	2511
587	2098	2511
588	2098	2510
589	2098	2510
590	2098	2509
591	2098	2510
592	2098	2510
593	2099	2510
594	2098	2509
595	2099	2510
596	2099	2509
597	2099	2509
598	2099	2509
599	2099	2509
600	2099	2509
601	2098	2509
602	2098	2509
603	2098	2509
604	2097	2510
605	2098	2509
606	2097	2510
607	2098	2511
608	2097	2511
609	2098	2510
610	2097	2511
611	2099	2511
612	2099	2511
613	2098	2512
614	2098	2513
615	2098	2512
616	2098	2511
617	2098	2512
618	2098	2513
619	2097	2514
620	2098	2514
621	2098	2515
622	2099	2516
623	2099	2516
624	2100	2517
625	2100	2516
626	2101	2515
627	2101	2514
628	2101	2515
629	2101	2515
630	2100	2514
631	2101	2514
632	2100	2514
633	2100	2513
634	2100	2514
635	2100	2515
636	2101	2514
637	2101	2514
638	2101	2514
639	2101	2514
640	2100	2513
641	2101	2514
642	2100	2514
643	2099	2513
644	2098	2513
645	2098	2513
646	2099	2513
647	2099	2512
648	2098	2512
649	2098	2512
650	2098	2512
651	2099	2513
652	2099	2513
653	2099	2513
654	2099	2514
655	2098	2514
656	2099	2514
657	2099	2514
658	2098	2514
659	2098	2514
660	2098	2514
661	2098	2514
662	2098	2513
663	2098	2513
664	2098	2513
665	2099	2514
666	2099	2514
667	2099	2514
668	2098	2514
669	2097	2514
670	2098	2514
671	2098	2514
672	2099	2515
673	2099	2514
674	2098	2514
675	2098	2514
676	2099	2514
677	2100	2515
678	2099	2515
679	2099	2515
680	2099	2515
681	2099	2516
682	2099	2516
683	2099	2516
684	2099	2516
685	2099	2515
686	2099	2516
687	2100	2515
688	2100	2516
689	2100	2516
690	2100	2515
691	2100	2516
692	2100	2516
693	2100	2516
694	2100	2516
695	2100	2517
696	2100	2516
697	2101	2516
698	2101	2516
699	2101	2515
700	2100	2516
701	2101	2516
702	2101	2516
703	2101	2516
704	2102	2516
705	2102	2517
706	2102	2517
707	2103	2518
708	2103	2518
709	2103	2518
710	2104	2518
711	2103	2517
712	2103	2518
713	2102	2518
714	2103	2518
715	2102	2517
716	2102	2516
717	2102	2516
718	2103	2517
719	2103	2518
720	2102	2517
721	2102	2517
722	2102	2518
723	2102	2518
724	2101	2518
725	2101	2518
726	2100	2518
727	2099	2517
728	2099	2517
729	2099	2517
730	2098	2516
731	2099	2516
732	2099	2516
733	2099	2516
734	2099	2515
735	2099	2515
736	2099	2515
737	2099	2515
738	2099	2515
739	2099	2515
740	2098	2516
741	2099	2516
742	2099	2516
743	2099	2517
744	2100	2517
745	2100	2516
746	2100	2516
747	2100	2517
748	2101	2517
749	2101	2517
750	2100	2517
751	2100	2517
752	2100	2518
753	2101	2519
754	2101	2519
755	2100	2518
756	2100	2518
757	2100	2518
758	2100	2518
759	2101	2519
760	2099	2518
761	2099	2518
762	2099	2518
763	2100	2518
764	2100	2517
765	2100	2518
766	2100	2517
767	2100	2517
768	2101	2517
769	2100	2517
770	2099	2517
771	2098	2517
772	2098	2518
773	2098	2517
774	2098	2518
775	2098	2519
776	2098	2519
777	2096	2518
778	2097	2518
779	2098	2518
780	2098	2519
781	2097	2519
782	2097	2519
783	2098	2519
784	2097	2519
785	2098	2518
786	2097	2519
787	2098	2519
788	2098	2518
789	2098	2519
790	2098	2519
791	2098	2518
792	2099	2519
793	2098	2519
794	2098	2519
795	2098	2519
796	2098	2520
797	2098	2519
798	2097	2519
799	2097	2519
800	2097	2518
801	2098	2518
802	2098	2518
803	2098	2519
804	2099	2518
805	2098	2519
806	2099	2519
807	2099	2520
808	2099	2520
809	2099	2520
810	2098	2519
811	2098	2520
812	2098	2520
813	2098	2520
814	2098	2521
815	2097	2522
816	2097	2522
817	2097	2521
818	2098	2522
819	2098	2521
820	2098	2520
821	2098	2519
822	2098	2519
823	2098	2518
824	2098	2518
825	2098	2519
826	2098	2519
827	2098	2520
828	2098	2521
829	2098	2521
830	2099	2521
831	2099	2521
832	2098	2521
833	2099	2520
834	2099	2520
835	2099	2520
836	2100	2520
837	2100	2521
838	2099	2522
839	2100	2521
840	2100	2521
841	2100	2521
842	2100	2522
843	2100	2522
844	2100	2523
845	2100	2522
846	2100	2522
847	2100	2523
848	2099	2524
849	2100	2524
850	2099	2524
851	2099	2524
852	2099	2524
853	2099	2525
854	2100	2525
855	2100	2525
856	2100	2525
857	2099	2525
858	2099	2525
859	2100	2525
860	2100	2525
861	2099	2524
862	2098	2523
863	2098	2523
864	2098	2523
865	2098	2523
866	2098	2523
867	2097	2523
868	2097	2524
869	2097	2524
870	2098	2524
871	2097	2525
872	2097	2525
873	2097	2525
874	2096	2525
875	2097	2525
876	2096	2524
877	2097	2524
878	2097	2523
879	2097	2524
880	2098	2524
881	2097	2524
882	2098	2524
883	2098	2523
884	2097	2523
885	2096	2524
886	2096	2524
887	2096	2524
888	2096	2524
889	2097	2523
890	2096	2524
891	2096	2524
892	2097	2524
893	2097	2523
894	2098	2523
895	2098	2523
896	2097	2522
897	2096	2523
898	2097	2524
899	2098	2524
900	2097	2524
901	2097	2525
902	2097	2525
903	2097	2526
904	2098	2526
905	2098	2526
906	2098	2525
907	2097	2525
908	2098	2525
909	2098	2525
910	2098	2525
911	2097	2525
912	2098	2526
913	2097	2526
914	2096	2526
915	2096	2526
916	2097	2527
917	2096	2527
918	2096	2527
919	2096	2526
920	2097	2526
921	2098	2525
922	2098	2525
923	2097	2525
924	2097	2525
925	2097	2525
926	2098	2525
927	2098	2525
928	2097	2525
929	2097	2525
930	2097	2524
931	2097	2524
932	2098	2524
933	2098	2524
934	2097	2525
935	2097	2525
936	2096	2524
937	2096	2525
938	2097	2526
939	2096	2525
940	2096	2525
941	2096	2525
942	2096	2526
943	2096	2525
944	2095	2527
945	2095	2526
946	2095	2525
947	2096	2525
948	2095	2524
949	2096	2523
950	2095	2523
951	2095	2524
952	2096	2524
953	2096	2523
954	2096	2524
955	2095	2524
956	2095	2523
957	2095	2523
958	2095	2524
959	2096	2524
960	2096	2524
961	2095	2525
962	2096	2526
963	2096	2525
964	2097	2527
965	2097	2527
966	2097	2528
967	2096	2528
968	2096	2527
969	2096	2527
970	2095	2527
971	2095	2527
972	2096	2527
973	2095	2527
974	2095	2527
975	2095	2527
976	2096	2528
977	2096	2527
978	2096	2528
979	2097	2528
980	2095	2528
981	2095	2528
982	2096	2528
983	2096	2528
984	2096	2527
985	2095	2528
986	2096	2528
987	2096	2528
988	2096	2528
989	2096	2528
990	2096	2529
991	2096	2528
992	2096	2529
993	2096	2528
994	2096	2528
995	2096	2528
996	2096	2527
997	2096	2527
998	2095	2526
999	2095	2526
1000	2096	2526
1001	2095	2527
1002	2095	2527
1003	2094	2526
1004	2095	2527
1005	2095	2528
1006	2095	2528
1007	2096	2528
1008	2097	2528
1009	2096	2528
1010	2097	2527
1011	2097	2528
1012	2097	2527
1013	2096	2527
1014	2096	2527
1015	2096	2526
1016	2095	2526
1017	2095	2526
1018	2095	2526
1019	2095	2526
1020	2095	2527
1021	2095	2527
1022	2095	2527
1023	2094	2528
1024	2094	2529
1025	2095	2528
1026	2095	2528
1027	2096	2529
1028	2096	2529
1029	2095	2528
1030	2096	2529
1031	2095	2529
1032	2095	2528
1033	2095	2528
1034	2095	2529
1035	2095	2528
1036	2095	2528
1037	2095	2529
1038	2094	2530
1039	2095	2530
1040	2095	2530
1041	2095	2531
1042	2094	2531
1043	2093	2532
1044	2093	2533
1045	2093	2533
1046	2093	2532
1047	2093	2532
1048	2093	2533
1049	2093	2532
1050	2093	2532
1051	2093	2532
1052	2094	2531
1053	2093	2530
1054	2094	2530
1055	2094	2529
1056	2095	2529
1057	2096	2528
1058	2096	2529
1059	2096	2529
1060	2097	2530
1061	2097	2531
1062	2096	2531
1063	2097	2532
1064	2096	2533
1065	2095	2534
1066	2095	2533
1067	2095	2534
1068	2094	2534
1069	2094	2534
1070	2094	2534
1071	2094	2534
1072	2094	2534
1073	2095	2535
1074	2095	2535
1075	2094	2535
1076	2094	2535
1077	2094	2535
1078	2095	2536
1079	2094	2536
1080	2094	2536
1081	2093	2536
1082	2094	2535
1083	2094	2536
1084	2093	2536
1085	2093	2536
1086	2092	2536
1087	2092	2536
1088	2092	2535
1089	2092	2535
1090	2091	2535
1091	2091	2535
1092	2091	2535
1093	2091	2534
1094	2091	2533
1095	2092	2533
1096	2092	2535
1097	2092	2535
1098	2093	2535
1099	2092	2534
1100	2090	2534
1101	2091	2534
1102	2092	2534
1103	2091	2534
1104	2092	2534
1105	2091	2533
1106	2091	2533
1107	2092	2533
1108	2093	2534
1109	2092	2534
1110	2090	2534
1111	2090	2533
1112	2090	2533
1113	2090	2534
1114	2090	2534
1115	2090	2534
1116	2090	2534
1117	2091	2534
1118	2091	2534
1119	2092	2535
1120	2092	2535
1121	2092	2535
1122	2092	2534
1123	2092	2534
1124	2093	2534
1125	2092	2535
1126	2092	2535
1127	2092	2534
1128	2092	2534
1129	2092	2534
1130	2091	2534
1131	2091	2535
1132	2091	2535
1133	2090	2534
1134	2091	2534
1135	2091	2535
1136	2090	2536
1137	2090	2536
1138	2091	2537
1139	2092	2537
1140	2092	2538
1141	2092	2538
1142	2092	2539
1143	2092	2539
1144	2093	2539
1145	2093	2539
1146	2093	2539
1147	2093	2539
1148	2093	2538
1149	2092	2538
1150	2092	2539
1151	2092	2539
1152	2091	2538
1153	2091	2538
1154	2091	2538
1155	2091	2539
1156	2091	2539
1157	2091	2539
1158	2091	2539
1159	2091	2540
1160	2092	2539
1161	2092	2539
1162	2092	2540
1163	2092	2538
1164	2092	2537
1165	2091	2537
1166	2091	2536
1167	2091	2535
1168	2091	2535
1169	2090	2535
1170	2091	2534
1171	2090	2534
1172	2090	2534
1173	2091	2533
1174	2091	2532
1175	2091	2531
1176	2090	2530
1177	2090	2530
1178	2090	2529
1179	2091	2528
1180	2092	2528
1181	2092	2529
1182	2092	2528
1183	2092	2528
1184	2092	2529
1185	2092	2529
1186	2092	2529
1187	2093	2529
1188	2092	2529
1189	2093	2529
1190	2093	2529
1191	2093	2529
1192	2094	2529
1193	2093	2527
1194	2093	2528
1195	2093	2527
1196	2093	2526
1197	2093	2527
1198	2093	2526
1199	2093	2527
1200	2093	2527
1201	2093	2527
1202	2093	2526
1203	2095	2526
1204	2095	2526
1205	2095	2524
1206	2095	2524
1207	2096	2523
1208	2096	2523
1209	2096	2523
1210	2096	2522
1211	2095	2522
1212	2094	2521
1213	2095	2521
1214	2095	2521
1215	2096	2521
1216	2095	2520
1217	2095	2519
1218	2094	2519
1219	2096	2518
1220	2096	2518
1221	2096	2519
1222	2096	2518
1223	2096	2518
1224	2096	2518
1225	2096	2518
1226	2097	2518
1227	2096	2518
1228	2095	2518
1229	2096	2518
1230	2095	2518
1231	2094	2518
1232	2095	2517
1233	2094	2518
1234	2095	2518
1235	2095	2519
1236	2094	2519
1237	2094	2520
1238	2094	2519
1239	2093	2519
1240	2094	2519
1241	2093	2519
1242	2094	2519
1243	2094	2518
1244	2094	2518
1245	2094	2517
1246	2094	2517
1247	2095	2517
1248	2094	2517
1249	2094	2517
1250	2093	2516
1251	2094	2516
1252	2093	2515
1253	2094	2515
1254	2094	2515
1255	2095	2515
1256	2095	2515
1257	2095	2514
1258	2095	2515
1259	2095	2514
1260	2095	2514
1261	2095	2514
1262	2095	2515
1263	2095	2514
1264	2094	2514
1265	2094	2514
1266	2093	2513
1267	2093	2514
1268	2093	2515
1269	2092	2514
1270	2092	2513
1271	2092	2512
1272	2092	2513
1273	2092	2513
1274	2091	2513
1275	2091	2512
1276	2091	2511
1277	2091	2512
1278	2091	2512
1279	2091	2511
1280	2091	2511
1281	2091	2512
1282	2092	2512
1283	2092	2513
1284	2092	2513
1285	2092	2513
1286	2092	2513
1287	2091	2512
1288	2092	2512
1289	2093	2512
1290	2094	2511
1291	2095	2511
1292	2097	2511
1293	2099	2510
1294	2101	2510
1295	2104	2509
1296	2107	2509
1297	2109	2507
1298	2112	2507
1299	2116	2505
1300	2119	2503
1301	2122	2502
1302	2125	2501
1303	2128	2500
1304	2130	2499
1305	2130	2497
1306	2131	2496
1307	2131	2497
1308	2131	2497
1309	2131	2497
1310	2130	2497
1311	2128	2499
1312	2128	2499
1313	2126	2501
1314	2125	2500
1315	2125	2500
1316	2123	2501
1317	2122	2501
1318	2122	2502
1319	2121	2501
1320	2121	2501
1321	2122	2501
1322	2122	2500
1323	2122	2501
1324	2124	2501
1325	2124	2500
1326	2125	2499
1327	2125	2499
1328	2125	2500
1329	2125	2500
1330	2125	2500
1331	2125	2499
1332	2124	2500
1333	2124	2500
1334	2123	2501
1335	2123	2501
1336	2124	2501
