Liczba sygnalów: 2
Program tworzacy: JazzRecorder 2.5 - [Wykres ciagly]
Plik zródlowy: C:/Documents and Settings/admin/Desktop/projekt_ib_eyetracker/filip kalib po slaby.jazz
Data tworzenia: 30/04/2019
Czas tworzenia: 08:50:03.820
Informacje o danych: 
Numer sygnalu 1	eye movement - horizontal	1000	1000	signed int	2	NoCalib
Numer sygnalu 2	eye movement - vertical	1000	1000	signed int	2	NoCalib
no	Eye_X	Eye_Y
371	1843	3264
372	1844	3264
373	1843	3264
374	1843	3265
375	1843	3265
376	1842	3266
377	1842	3266
378	1843	3266
379	1843	3266
380	1843	3266
381	1842	3266
382	1842	3267
383	1842	3267
384	1842	3267
385	1842	3267
386	1842	3269
387	1842	3268
388	1842	3267
389	1842	3267
390	1842	3266
391	1842	3266
392	1842	3266
393	1841	3266
394	1841	3265
395	1841	3265
396	1841	3266
397	1841	3267
398	1841	3267
399	1840	3268
400	1840	3267
401	1840	3267
402	1840	3267
403	1841	3268
404	1841	3268
405	1841	3268
406	1842	3268
407	1842	3268
408	1842	3268
409	1841	3269
410	1841	3268
411	1841	3268
412	1840	3268
413	1840	3268
414	1839	3269
415	1839	3268
416	1838	3268
417	1838	3268
418	1837	3269
419	1837	3269
420	1838	3269
421	1838	3269
422	1838	3268
423	1837	3268
424	1838	3269
425	1838	3268
426	1838	3268
427	1837	3269
428	1837	3270
429	1837	3270
430	1837	3272
431	1837	3273
432	1837	3273
433	1837	3273
434	1837	3273
435	1837	3272
436	1836	3272
437	1836	3273
438	1836	3271
439	1836	3271
440	1836	3271
441	1836	3272
442	1836	3272
443	1836	3273
444	1836	3273
445	1836	3273
446	1835	3273
447	1835	3273
448	1835	3274
449	1835	3274
450	1835	3274
451	1835	3273
452	1835	3273
453	1835	3273
454	1836	3274
455	1836	3274
456	1837	3274
457	1837	3275
458	1836	3275
459	1836	3276
460	1837	3276
461	1837	3276
462	1837	3276
463	1836	3276
464	1835	3276
465	1835	3276
466	1835	3276
467	1836	3275
468	1835	3275
469	1835	3274
470	1835	3274
471	1835	3274
472	1835	3275
473	1835	3274
474	1836	3274
475	1836	3275
476	1836	3275
477	1835	3275
478	1836	3276
479	1836	3276
480	1836	3275
481	1836	3276
482	1836	3275
483	1836	3275
484	1836	3275
485	1836	3275
486	1835	3275
487	1835	3275
488	1835	3276
489	1834	3275
490	1834	3275
491	1834	3275
492	1834	3276
493	1835	3276
494	1835	3276
495	1835	3275
496	1835	3275
497	1835	3275
498	1835	3276
499	1836	3276
500	1835	3276
501	1835	3276
502	1835	3276
503	1836	3276
504	1836	3276
505	1835	3276
506	1835	3276
507	1835	3277
508	1835	3276
509	1835	3276
510	1834	3277
511	1834	3277
512	1835	3277
513	1835	3277
514	1835	3277
515	1835	3277
516	1835	3278
517	1835	3277
518	1836	3277
519	1837	3277
520	1836	3277
521	1836	3278
522	1836	3278
523	1837	3278
524	1837	3277
525	1837	3277
526	1837	3278
527	1837	3278
528	1837	3278
529	1837	3278
530	1838	3279
531	1837	3279
532	1837	3281
533	1838	3281
534	1837	3281
535	1837	3281
536	1837	3281
537	1838	3281
538	1837	3282
539	1838	3282
540	1838	3281
541	1839	3281
542	1838	3280
543	1839	3280
544	1838	3281
545	1838	3280
546	1839	3280
547	1837	3279
548	1838	3279
549	1837	3279
550	1837	3280
551	1837	3281
552	1838	3282
553	1837	3282
554	1837	3283
555	1837	3284
556	1837	3285
557	1837	3283
558	1837	3283
559	1838	3283
560	1837	3283
561	1837	3284
562	1838	3283
563	1837	3283
564	1836	3283
565	1837	3284
566	1836	3284
567	1836	3284
568	1836	3283
569	1836	3283
570	1837	3284
571	1837	3284
572	1838	3284
573	1837	3284
574	1838	3284
575	1837	3285
576	1837	3285
577	1837	3285
578	1836	3284
579	1837	3284
580	1836	3285
581	1837	3286
582	1837	3286
583	1837	3286
584	1837	3286
585	1837	3286
586	1836	3285
587	1836	3285
588	1836	3285
589	1835	3284
590	1835	3284
591	1835	3283
592	1835	3283
593	1835	3284
594	1835	3284
595	1835	3283
596	1835	3283
597	1836	3283
598	1836	3283
599	1836	3283
600	1836	3283
601	1836	3282
602	1836	3282
603	1835	3283
604	1835	3282
605	1835	3282
606	1834	3282
607	1835	3282
608	1835	3282
609	1835	3282
610	1835	3283
611	1835	3283
612	1835	3284
613	1834	3283
614	1834	3283
615	1834	3283
616	1833	3282
617	1833	3282
618	1833	3281
619	1832	3281
620	1832	3281
621	1832	3280
622	1831	3280
623	1831	3280
624	1832	3280
625	1833	3280
626	1833	3279
627	1834	3279
628	1835	3279
629	1835	3281
630	1836	3281
631	1836	3281
632	1835	3281
633	1835	3281
634	1835	3282
635	1834	3281
636	1834	3281
637	1833	3281
638	1833	3281
639	1833	3282
640	1834	3282
641	1833	3282
642	1832	3282
643	1832	3282
