Liczba sygnalów: 2
Program tworzacy: JazzRecorder 2.5 - [Wykres ciagly]
Plik zródlowy: C:/Documents and Settings/admin/Desktop/fm/zofia_jogurt_kalib_2.jazz
Data tworzenia: 14/05/2019
Czas tworzenia: 09:01:55.930
Informacje o danych: 
Numer sygnalu 1	eye movement - horizontal	1000	1000	signed int	2	NoCalib
Numer sygnalu 2	eye movement - vertical	1000	1000	signed int	2	NoCalib
no	Eye_X	Eye_Y
563	1034	1889
564	1034	1889
565	1033	1887
566	1033	1887
567	1033	1887
568	1033	1887
569	1033	1887
570	1033	1886
571	1033	1886
572	1034	1886
573	1035	1886
574	1035	1887
575	1035	1887
576	1035	1888
577	1035	1887
578	1036	1888
579	1037	1889
580	1036	1889
581	1036	1889
582	1035	1888
583	1035	1888
584	1036	1888
585	1036	1888
586	1035	1886
587	1035	1886
588	1036	1886
589	1036	1886
590	1036	1886
591	1036	1886
592	1036	1885
593	1036	1884
594	1036	1885
595	1036	1885
596	1036	1884
597	1036	1885
598	1037	1885
599	1037	1885
600	1037	1885
601	1038	1884
602	1038	1883
603	1038	1883
604	1037	1884
605	1037	1884
606	1037	1883
607	1037	1883
608	1037	1883
609	1037	1884
610	1037	1884
611	1037	1884
612	1037	1884
613	1037	1884
614	1038	1884
615	1038	1884
616	1038	1885
617	1038	1884
618	1038	1884
619	1039	1885
620	1039	1885
621	1039	1885
622	1038	1884
623	1038	1884
624	1038	1885
625	1039	1885
626	1039	1886
627	1039	1885
628	1039	1885
629	1039	1885
630	1039	1886
631	1039	1885
632	1039	1884
633	1039	1884
634	1038	1883
635	1038	1883
636	1038	1883
637	1039	1883
638	1039	1882
639	1039	1883
640	1038	1884
641	1039	1883
642	1040	1884
643	1040	1884
644	1040	1884
645	1040	1884
646	1041	1884
647	1041	1884
648	1041	1883
649	1041	1885
650	1041	1884
651	1041	1884
652	1041	1884
653	1041	1884
654	1040	1883
655	1040	1883
656	1041	1883
657	1040	1882
658	1041	1882
659	1040	1882
660	1040	1882
661	1040	1882
662	1041	1883
663	1040	1884
664	1041	1884
665	1041	1885
666	1041	1885
667	1041	1885
668	1042	1885
669	1042	1885
670	1041	1885
671	1041	1885
672	1041	1885
673	1041	1884
674	1041	1884
